,id,parent_id,tweet,topic,classification
2404,"4336    552819464711184384
Name: id, dtype: object","4336    552806757672964097
Name: parent_id, dtype: object","4336    @USATODAY @AP :( #justice
Name: tweet, dtype: object","4336    charliehebdo
Name: topic, dtype: object",deny
2405,"195    500516393305907200
Name: id, dtype: object","195    500371149713178625
Name: parent_id, dtype: object","195    @AngryBlackLady @MattMurph24 In a world where ...
Name: tweet, dtype: object","195    ferguson
Name: topic, dtype: object",comment
2406,"3962    553490069609136128
Name: id, dtype: object","3962    553489393202499584
Name: parent_id, dtype: object","3962    @TIME NM - Sends electric waves to girls and t...
Name: tweet, dtype: object","3962    charliehebdo
Name: topic, dtype: object",comment
2407,"3386    576323086888361984
Name: id, dtype: object","3386    None
Name: parent_id, dtype: object","3386    This appears to be the original source of the ...
Name: tweet, dtype: object","3386    putinmissing
Name: topic, dtype: object",comment
2408,"4079    553467937575952384
Name: id, dtype: object","4079    553461741917863936
Name: parent_id, dtype: object","4079    @BBCWorld #JeSuisCharlie NO. We are witness on...
Name: tweet, dtype: object","4079    charliehebdo
Name: topic, dtype: object",query
2409,"56    500411534065950721
Name: id, dtype: object","56    500410061974290433
Name: parent_id, dtype: object","56    @techweenie @ecl326 @jelani9 @kharyp Early rep...
Name: tweet, dtype: object","56    ferguson
Name: topic, dtype: object",comment
2410,"2287    544324685446787073
Name: id, dtype: object","2287    544324444773433348
Name: parent_id, dtype: object","2287    @mashable nice try, not buying ...
Name: tweet, dtype: object","2287    sydneysiege
Name: topic, dtype: object",comment
2411,"401    500381689399369730
Name: id, dtype: object","401    500379294284001282
Name: parent_id, dtype: object","401    @spants @Tom_sveb @rui_xu @flavius217 Ok, so y...
Name: tweet, dtype: object","401    ferguson
Name: topic, dtype: object",deny
2412,"2105    544510896614412288
Name: id, dtype: object","2105    544510450101415936
Name: parent_id, dtype: object","2105    @BBCBreaking apparently they snuck out when he...
Name: tweet, dtype: object","2105    sydneysiege
Name: topic, dtype: object",comment
2413,"896    500292183438925824
Name: id, dtype: object","896    500279160795721728
Name: parent_id, dtype: object","896    Agreed-also,if #MikeBrown was suspect,why not ...
Name: tweet, dtype: object","896    ferguson
Name: topic, dtype: object",support
2414,"446    500328120709570561
Name: id, dtype: object","446    500303431928922113
Name: parent_id, dtype: object","446    @PrisonPlanet @LeeCF80 \nHow about this http:/...
Name: tweet, dtype: object","446    ferguson
Name: topic, dtype: object",comment
2415,"2436    544372250430803969
Name: id, dtype: object","2436    544364150319611904
Name: parent_id, dtype: object","2436    @Uber_Sydney @COMINT_AU when you first became ...
Name: tweet, dtype: object","2436    sydneysiege
Name: topic, dtype: object",comment
2416,"3560    553592274991714306
Name: id, dtype: object","3560    553587370822750210
Name: parent_id, dtype: object","3560    @Telenieuws @cnnbrk
Name: tweet, dtype: object","3560    charliehebdo
Name: topic, dtype: object",comment
2417,"3866    553508132459393024
Name: id, dtype: object","3866    553474188259102720
Name: parent_id, dtype: object","3866    @NBCNews These thugs r so cowardly they attack...
Name: tweet, dtype: object","3866    charliehebdo
Name: topic, dtype: object",comment
2418,"593    500280422295937024
Name: id, dtype: object","593    None
Name: parent_id, dtype: object","593    Darren Wilson is a six year veteran of the #Fe...
Name: tweet, dtype: object","593    ferguson
Name: topic, dtype: object",support
2419,"2048    544536420660961280
Name: id, dtype: object","2048    544504183341064192
Name: parent_id, dtype: object","2048    @staronline A sportswoman INDEED, thank God sh...
Name: tweet, dtype: object","2048    sydneysiege
Name: topic, dtype: object",support
2420,"2662    544351881284165632
Name: id, dtype: object","2662    544306719686656000
Name: parent_id, dtype: object","2662    @WilliamsJon Consensus translation of the head...
Name: tweet, dtype: object","2662    sydneysiege
Name: topic, dtype: object",support
2421,"1344    524973597467901952
Name: id, dtype: object","1344    524973312901132288
Name: parent_id, dtype: object","1344    @DaryusAzad Yes it is, my point is though the ...
Name: tweet, dtype: object","1344    ottawashooting
Name: topic, dtype: object",comment
2422,"4204    552805699349016577
Name: id, dtype: object","4204    552805488631758849
Name: parent_id, dtype: object","4204    @cnnbrk The Quran calls for the execution of w...
Name: tweet, dtype: object","4204    charliehebdo
Name: topic, dtype: object",comment
2423,"164    500383183217913856
Name: id, dtype: object","164    500378522788315137
Name: parent_id, dtype: object","164    @WSJ I believe the robbery actually did happen...
Name: tweet, dtype: object","164    ferguson
Name: topic, dtype: object",deny
2424,"4482    552806489363337217
Name: id, dtype: object","4482    552806259767123968
Name: parent_id, dtype: object","4482    I'm in London right now, feel free to make an ...
Name: tweet, dtype: object","4482    charliehebdo
Name: topic, dtype: object",query
2425,"2381    544347055754199040
Name: id, dtype: object","2381    544330821365014529
Name: parent_id, dtype: object","2381    @iGottaTravel @mtats Uber is covering the cost...
Name: tweet, dtype: object","2381    sydneysiege
Name: topic, dtype: object",comment
2426,"1147    525072231022333953
Name: id, dtype: object","1147    525056576038518785
Name: parent_id, dtype: object","1147    RIP @Telegraph: Soldier killed in Canada shoot...
Name: tweet, dtype: object","1147    ottawashooting
Name: topic, dtype: object",support
2427,"4350    552822567057510400
Name: id, dtype: object","4350    552821069036670976
Name: parent_id, dtype: object","4350    @HuffPostUK incredibly saddened by this
Name: tweet, dtype: object","4350    charliehebdo
Name: topic, dtype: object",comment
2428,"3653    553587067712995328
Name: id, dtype: object","3653    553586860334010368
Name: parent_id, dtype: object","3653    @KayBurley best News possible all things consi...
Name: tweet, dtype: object","3653    charliehebdo
Name: topic, dtype: object",comment
2429,"4165    552837389870448640
Name: id, dtype: object","4165    552832817089236992
Name: parent_id, dtype: object","4165    Terribile “@MashableNews: video show two #Char...
Name: tweet, dtype: object","4165    charliehebdo
Name: topic, dtype: object",support
2430,"2852    544320568888016896
Name: id, dtype: object","2852    544275371257233408
Name: parent_id, dtype: object","2852    @iSpiideyyy @BBCWorld and media reporting bomb...
Name: tweet, dtype: object","2852    sydneysiege
Name: topic, dtype: object",comment
2431,"2163    544371506261012480
Name: id, dtype: object","2163    544367462012432384
Name: parent_id, dtype: object","2163    “@FoxNews: MORE: Police confirm 3 hostages esc...
Name: tweet, dtype: object","2163    sydneysiege
Name: topic, dtype: object",query
2432,"1688    524934820124975106
Name: id, dtype: object","1688    524927281048080385
Name: parent_id, dtype: object","1688    @dmatthewmillar @gregobr Might be a good idea ...
Name: tweet, dtype: object","1688    ottawashooting
Name: topic, dtype: object",comment
2433,"2207    544735353962127362
Name: id, dtype: object","2207    544392471007227904
Name: parent_id, dtype: object","2207    @rupayanb @SohamDeGuevara @cnni How to Create ...
Name: tweet, dtype: object","2207    sydneysiege
Name: topic, dtype: object",comment
2434,"4115    552836259283218434
Name: id, dtype: object","4115    552833028201144320
Name: parent_id, dtype: object","4115    @RT_com All in the name of oil.
Name: tweet, dtype: object","4115    charliehebdo
Name: topic, dtype: object",comment
2435,"174    500418749548093441
Name: id, dtype: object","174    500378522788315137
Name: parent_id, dtype: object","174    @WSJ had a description.
Name: tweet, dtype: object","174    ferguson
Name: topic, dtype: object",deny
2436,"1114    525031063178211330
Name: id, dtype: object","1114    525025463648137216
Name: parent_id, dtype: object","1114    @CP24 very sad news. RIP 🙏
Name: tweet, dtype: object","1114    ottawashooting
Name: topic, dtype: object",support
2437,"1875    544581202145857536
Name: id, dtype: object","1875    544512910538838016
Name: parent_id, dtype: object","1875    @FoxNews  More work place violence!
Name: tweet, dtype: object","1875    sydneysiege
Name: topic, dtype: object",comment
2438,"1184    524981780122972161
Name: id, dtype: object","1184    524981436252950528
Name: parent_id, dtype: object","1184    @RamCNN @shephardm The FBI probably already kn...
Name: tweet, dtype: object","1184    ottawashooting
Name: topic, dtype: object",comment
2439,"1627    524938245017436160
Name: id, dtype: object","1627    524937735518564352
Name: parent_id, dtype: object","1627    @WestAugusta @CBCAlerts Like most good citizen...
Name: tweet, dtype: object","1627    ottawashooting
Name: topic, dtype: object",comment
2440,"2220    544394302231568384
Name: id, dtype: object","2220    544391176137089024
Name: parent_id, dtype: object","2220    @cnni So they noticed they had the wrong flag ...
Name: tweet, dtype: object","2220    sydneysiege
Name: topic, dtype: object",comment
2441,"1727    524923676484177920
Name: id, dtype: object","1727    None
Name: parent_id, dtype: object","1727    BREAKING - Shooting on Parliament Hill. RCMP h...
Name: tweet, dtype: object","1727    ottawashooting
Name: topic, dtype: object",support
2442,"477    500301979336593408
Name: id, dtype: object","477    500298752469770240
Name: parent_id, dtype: object","477    @140elect @TrendingBlue If only they had the b...
Name: tweet, dtype: object","477    ferguson
Name: topic, dtype: object",comment
2443,"17    500392192167645184
Name: id, dtype: object","17    500391222075076610
Name: parent_id, dtype: object","17    @andybankertv @FOX2now Somebody else probably ...
Name: tweet, dtype: object","17    ferguson
Name: topic, dtype: object",comment
2444,"4143    552990796702814208
Name: id, dtype: object","4143    552982613288157184
Name: parent_id, dtype: object","4143    “@MelanieTait: Banksy says #JeSuisCharlie in a...
Name: tweet, dtype: object","4143    charliehebdo
Name: topic, dtype: object",comment
2445,"366    500415578373627904
Name: id, dtype: object","366    500415054559203329
Name: parent_id, dtype: object","366    @jlpauk @flavius217 @Tom_sveb @spants UNSUBSCRIBE
Name: tweet, dtype: object","366    ferguson
Name: topic, dtype: object",deny
2446,"234    500372089967476736
Name: id, dtype: object","234    500371547496796162
Name: parent_id, dtype: object","234    “@usmc1872: @BrwnSkinGirly @CNNVideo what abou...
Name: tweet, dtype: object","234    ferguson
Name: topic, dtype: object",query
2447,"1383    524979444881313792
Name: id, dtype: object","1383    524969201102901248
Name: parent_id, dtype: object","1383    @CP24 he is a good man. He has worked to keep ...
Name: tweet, dtype: object","1383    ottawashooting
Name: topic, dtype: object",comment
2448,"3454    553587586241794050
Name: id, dtype: object","3454    553587013409325058
Name: parent_id, dtype: object","3454    BREAKING: Charlie Hebdo gunmen's hostage freed...
Name: tweet, dtype: object","3454    charliehebdo
Name: topic, dtype: object",support
2449,"1975    544405974233387008
Name: id, dtype: object","1975    544403899679899648
Name: parent_id, dtype: object","1975    @bizzyunderscore you scumbag
Name: tweet, dtype: object","1975    sydneysiege
Name: topic, dtype: object",comment
2450,"2319    544370082453811200
Name: id, dtype: object","2319    544333764814323713
Name: parent_id, dtype: object","2319    @princekhattab @PoliticoVoice The west needs t...
Name: tweet, dtype: object","2319    sydneysiege
Name: topic, dtype: object",comment
2451,"2155    544395599345242113
Name: id, dtype: object","2155    544381350694752256
Name: parent_id, dtype: object","2155    @potbellyman123 @carolinemarcus @nswpolice agr...
Name: tweet, dtype: object","2155    sydneysiege
Name: topic, dtype: object",comment
2452,"4285    552818958533816321
Name: id, dtype: object","4285    552818327521734657
Name: parent_id, dtype: object","4285    @hassanbasmer @DaliaChai I have a lamp that I ...
Name: tweet, dtype: object","4285    charliehebdo
Name: topic, dtype: object",comment
2453,"1039    499580023901519872
Name: id, dtype: object","1039    499570907602767872
Name: parent_id, dtype: object","1039    @mechphree @clydetheslyde @mylifeishid FOX HAS...
Name: tweet, dtype: object","1039    ferguson
Name: topic, dtype: object",support
