,id,parent_id,parent_tweet,tweet,topic,classification
2318,544539217725231105,544515538383564801,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults","BASTARD whined he was ""tortured"" in prison. Didn't have to jump  his death, burn to death or was beheaded",sydneysiege,comment
2319,544339757195489281,544339466265972736,don't know if your being sarcastic or going of topic,"You called uber public transport, it's not. PT is for everyone not just the elite.",sydneysiege,comment
2320,553474160530587648,553470492565602305,Car chase under way in Paris as gunfight breaks out. Reports of hostages. Latest from Paris:,more to come??? more than  boys???,charliehebdo,query
2321,553170739592179713,553164985460068352,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,why have these worthless pricks not been taken out yet ?,charliehebdo,query
2322,524965013291679744,524964253418401792,"slag the Islamic people then sit back and watch what happens. Bomb Islamic people and watch what happens,",i knw u wld say tat...!! just becoz sum radicalised idiots are dng this doesnt mean tat we can blame d entire religion fr it..,ottawashooting,comment
2323,500283799708499969,500281131057811456,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",Now I dont even believe they gave the right name of the officer.one lie leads to another and another..they r buried in lies,ferguson,comment
2324,544281249037418496,544278985249550337,Geoblock lifted on ABCNews. Streaming coverage of the Martin Place siege in Sydney here,it's not working here in the uk mate,sydneysiege,comment
2325,500366091659784192,500363740311982081,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. ferguson,"You're CHOOSING to talk about a ""robbery"" based on a tape that only shows a confrontation not a crime. So stop!",ferguson,query
2326,544533656794976256,544515538383564801,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",And Australia patronized him in hate of Iran i guess.,sydneysiege,comment
2327,500294985376608256,500279160795721728,"Question for Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE",The cops can't spin this unlawful shooting try as they may. Police Dept. credibility ruined with Ferguson community.,ferguson,comment
2328,553503331356651521,553501357156876290,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",no - set them free in the streets of Paris &amp; give them a  second head start.,charliehebdo,comment
2329,544277161985585152,544276498778423297,BUT WHY A FUCKING CAFE IN AUSTRALIA,The cafe is in the central business district of Sydney. Right across from Channel  news head office.,sydneysiege,comment
2330,552812435321536512,552810267772334080,u go to jail for anti semite. Law. U can abuse any religion it's called freedom of speech. Be fair. It's hurtful,"anti semitism, inciting hatred is VERY dif than satire&amp;humor. Jews don't kill u forcartoon. Inciting hate tho is crime",charliehebdo,comment
2331,544607293329780736,544563846124285953,"Actually the ones causing the problem are less than % , the media makes it seem as if its the whole population.","So % would be about  million muslims, being a problem, trouble spots around the world, nothing to do w/ media.",sydneysiege,comment
2332,553587361398132736,553586860334010368,CharlieHebdo killers shot dead by police,"Thinking of the hostages. To hell with the terrorists, they should burn on the street, absolute scum.",charliehebdo,comment
2333,524972933652185089,524972433984323584,"lives are at stake because of Isis and extremist snakes and cowards, not Harper",that's cause Canada only focused on humanitarian aid and not military,ottawashooting,comment
2334,553603571200311296,553590835850514433,"Hostage-taker in supermarket siege killed, reports say. ParisAttacks","Yes!!  RT “SkyNews: Hostage-taker in supermarket siege killed, reports say. ParisAttacks",charliehebdo,comment
2335,553587407980077057,553586860334010368,CharlieHebdo killers shot dead by police,Just practice for what coming Im afraid Europe is heading for a war,charliehebdo,comment
2336,500399398132523009,500387313050845184,What? No it isn't. There is definitely no justification for deadly force once he was running.,If he was shot in the chest how was he running away?,ferguson,query
2337,524949316134535169,524947867975561216,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot.",,ottawashooting,comment
2338,553587794686513153,553587387889373186,“AFP: BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault” Yes French police,thanks GOD !,charliehebdo,comment
2339,553010804069781505,553010394327834625,Muslims have been given opportunity to reform and they refuse to do it.Where are the  billion.,worldwide,charliehebdo,comment
2340,544402711337529344,544401782676680704,"Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside sydneysiege",i dont believe anyone could be posting updates if they r are a hostage...just saying...,sydneysiege,comment
2341,499538983215706112,499538648023719936,and shame on people like your boy skolnik giving it pub... just perpetuates ridiculous things like that (the selfie),"""my boy"" is a bit much. I just follow to get ridiculous shit like this.",ferguson,comment
2342,500384948826935297,500381163866062848,Report: Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in ,“TPM: Report: Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in ,ferguson,support
2343,544280949496619009,544280600610603008,ah I see. The Shahadah having nothing to do with the Koran. Got you.,"shahada flag is a generic flag, not unique to any group. ISIS use a different flag",sydneysiege,deny
2344,544331615812345856,544329935943237632,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,so free or surge pricing? confused,sydneysiege,query
2345,524968082083958784,524967144367591425,i am only saying that all three scenarios are plausible.,Ah true. Problem now is we'll probably only get coroner's details  they won't make it.,ottawashooting,query
2346,500357862699192321,500356692560072704,to make him he look like a thug ? ,the cop shouldnt have shot him. but just because he was black people care. people kill each other everyday because someone,ferguson,comment
2347,500292264909107200,500291010010701825,.AlwaysThinkHow - Barney Fife would have tried to pull MikeBrown through a window too. Shades of Ernest T. Bass Ferguson,And at least Barney Fife would have been HONEST from the first hour.,ferguson,comment
2348,524936872666353664,None,,More shots fired just off Parliament Hill. Police telling everyone to take cover.,ottawashooting,support
2349,500343675575361536,500332933098385408,"If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. Ferguson","Strong Armed Robbery ain't a misdemeanor &amp; supplies a motive for fighting w/the cop. And, yeah, I'm an asshole. FERGUSON",ferguson,comment
2350,500409272807985152,500389488217309184,Ferguson chief let most of day go by b disclosing (after repeated Qs) that cop who killed MikeBrown knew nothing about robbery. DANGER,The people responsible for killing MikeBrown should not be in control of the evidence proving what happenend.,ferguson,comment
2351,499694054226284544,499691339995709440,You are right - jury still out - but no question the kid was unarmed. How about the choking of the guy on NY? Murder,"""Jury still out."" Yet, you made a direct inference that was recklessly false in MO. Misrepresentation serves no one.",ferguson,deny
2352,500355126666600448,500354773133299713,"In , Ferguson police beat a man and charged him for bleeding on them:","YO?!?! RT In , Ferguson police beat a man and charged him for bleeding on them:",ferguson,comment
2353,544514442491596800,544514136915185664,Should have snipered him.,"Aside from that, yeah.",sydneysiege,support
2354,552839935280300032,552827345435103234,And  anonymous. RTHuffPostUK: CharlieHebdo cartoonists killed: - Charb - Cabu - Tignous - Wolinski JeSuisCharlie,this is terrible :( prayers for Paris victims,charliehebdo,comment
2355,552811198543331328,552810448324943872,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports",they screamed Allahu Akbar just like those who scream Novorossiya,charliehebdo,deny
2356,500303660220706821,500294975481843712,"The key here is the verbiage Theft,burglary,larceny, or Robbery? Robbery is the term in this report!",why robbery..whats the difference between shoplift or robbery..I have not read report yet,ferguson,comment
2357,544491587271544832,544491151118860289,"SYDNEY HOSTAGE-TAKER - Man Monis,  - Originally from Iran - Self-styled sheikh - Accused of sexually assaulting  women DEVELOPING..","Lol ""Self Styled Sheikh"" ? I think I'll be Prime Minister then",sydneysiege,comment
2358,499369079288123392,499366666300846081,Line of police cars with high beams on greets anyone trying to enter Ferguson. It's shut down. No media allowed.,Why am I reminded of Tienanmen Square.,ferguson,comment
2359,544292316253396993,544292129972170752,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of ISIS. SydneySiege,"not Isis, another group",sydneysiege,deny
2360,552818696864157697,552811386259386370,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,"I condemn this cowardly attack carried out, attacking the hands are broken; asshole and ...",charliehebdo,support
