,parent_tweet,id,classification
2172,"BREAKING Hostages held inside Sydney cafe, Islamic flag held up",544278685759860736,deny
2173,Paris Murder Suspects Cornered with Hostage,553489471413714944,comment
2174,these extremist infidels are the problem not our Govt,524973940343840768,comment
2175,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in Ferguson",500284160100294657,comment
2176,Up to  held hostage in Sydney Lindt Cafe siege,544297324466282497,comment
2177,"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill.",524985076250341376,support
2178,I don't think it's even been on sale yet,529550553773506560,comment
2179,Hoppla! Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino,576339955598942208,comment
2180,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",544539217725231105,comment
2181,don't know if your being sarcastic or going of topic,544339757195489281,comment
2182,Car chase under way in Paris as gunfight breaks out. Reports of hostages. Latest from Paris:,553474160530587648,query
2183,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,553170739592179713,query
2184,"slag the Islamic people then sit back and watch what happens. Bomb Islamic people and watch what happens,",524965013291679744,comment
2185,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",500283799708499969,comment
2186,Geoblock lifted on ABCNews. Streaming coverage of the Martin Place siege in Sydney here,544281249037418496,comment
2187,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. ferguson,500366091659784192,query
2188,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",544533656794976256,comment
2189,"Question for Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE",500294985376608256,comment
2190,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",553503331356651521,comment
2191,BUT WHY A FUCKING CAFE IN AUSTRALIA,544277161985585152,comment
2192,u go to jail for anti semite. Law. U can abuse any religion it's called freedom of speech. Be fair. It's hurtful,552812435321536512,comment
2193,"Actually the ones causing the problem are less than % , the media makes it seem as if its the whole population.",544607293329780736,comment
2194,CharlieHebdo killers shot dead by police,553587361398132736,comment
2195,"lives are at stake because of Isis and extremist snakes and cowards, not Harper",524972933652185089,comment
2196,"Hostage-taker in supermarket siege killed, reports say. ParisAttacks",553603571200311296,comment
2197,CharlieHebdo killers shot dead by police,553587407980077057,comment
2198,What? No it isn't. There is definitely no justification for deadly force once he was running.,500399398132523009,query
2199,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot.",524949316134535169,comment
2200,“AFP: BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault” Yes French police,553587794686513153,comment
2201,Muslims have been given opportunity to reform and they refuse to do it.Where are the  billion.,553010804069781505,comment
2202,"Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside sydneysiege",544402711337529344,comment
2203,and shame on people like your boy skolnik giving it pub... just perpetuates ridiculous things like that (the selfie),499538983215706112,comment
2204,Report: Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in ,500384948826935297,support
2205,ah I see. The Shahadah having nothing to do with the Koran. Got you.,544280949496619009,deny
2206,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,544331615812345856,query
2207,i am only saying that all three scenarios are plausible.,524968082083958784,query
2208,to make him he look like a thug ? ,500357862699192321,comment
2209,.AlwaysThinkHow - Barney Fife would have tried to pull MikeBrown through a window too. Shades of Ernest T. Bass Ferguson,500292264909107200,comment
2210,"If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. Ferguson",500343675575361536,comment
2211,Ferguson chief let most of day go by b disclosing (after repeated Qs) that cop who killed MikeBrown knew nothing about robbery. DANGER,500409272807985152,comment
2212,You are right - jury still out - but no question the kid was unarmed. How about the choking of the guy on NY? Murder,499694054226284544,deny
2213,"In , Ferguson police beat a man and charged him for bleeding on them:",500355126666600448,comment
2214,Should have snipered him.,544514442491596800,support
2215,And  anonymous. RTHuffPostUK: CharlieHebdo cartoonists killed: - Charb - Cabu - Tignous - Wolinski JeSuisCharlie,552839935280300032,comment
2216,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports",552811198543331328,deny
2217,"The key here is the verbiage Theft,burglary,larceny, or Robbery? Robbery is the term in this report!",500303660220706821,comment
2218,"SYDNEY HOSTAGE-TAKER - Man Monis,  - Originally from Iran - Self-styled sheikh - Accused of sexually assaulting  women DEVELOPING..",544491587271544832,comment
2219,Line of police cars with high beams on greets anyone trying to enter Ferguson. It's shut down. No media allowed.,499369079288123392,comment
2220,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of ISIS. SydneySiege,544292316253396993,deny
2221,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,552818696864157697,support
2222,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris:,553521787225796608,comment
2223,are you for real?,524971397488336897,comment
2224,,552808280074878979,comment
2225,I'm just finding a lot of the gratuitous photo tweeting a bit of a strain.,544385799416848384,support
2226,Police taking people out of Paris grocery where hostages were being held.,553587678726594560,support
2227,it's also pretty upsetting that a kid was summarily executed for maybe stealing a pack of cigars.,500320974697693185,comment
2228,we were near here trying to drive to Wakefield. Stuck in tfc now,524962719980879872,comment
2229,Somebody else probably did commit theft. Brown committed Robbery.,500393552946282496,comment
2230,New link: Ferguson police release video they say shows a robbery involving MichaelBrown:,500348806480035841,support
2231,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.,544470682331914240,comment
2232,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag",544282563603628032,support
2233,invitation to go how far?,552806661149425664,comment
2234,“LePoint: CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.”,552808138831708160,comment
2235,Right a tradgedy happening in France and you post this. This is the reason the world hates Islam.,553567997835882496,comment
2236,"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" SydneySiege",544325147411234817,comment
2237,Did you see him stand ' away and get shot? No. A few people who have a problem with cops did.,500405818769285120,comment
2238,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris:,553521154921881600,comment
2239,Paris says highest alert level extended north to region where attack suspects spotted -,553214496567590914,comment
2240,In what world do you let a cop who killed someone leave town? Ferguson,500371435127185409,support
2241,The tragedy is that we are allowing these people in to our country. Don't know what the hell you're talking about!!,524967855105007616,comment
2242,"Hostage-taker in supermarket siege killed, reports say. ParisAttacks",553594057034051584,comment
2243,"Prince not playing Massey Hall tonight, promoter says",529740809672077313,deny
2244,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. mikebrown ferguson",500348247677104128,deny
2245,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. sydneyseige,544452338619256834,support
2246,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window -",544274452381302784,comment
2247,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place,544273706545991681,comment
2248,BREAKING: At least  killed in Paris hostage situation via,553550704888279041,comment
